ticker,price_date,close_price,daily_return_pct,ma_7d,ma_30d,ma_90d,volatility_30d_annualized
GS,2025-10-03,781.9676513671875,1.36,779.5072,787.1202,747.4662,10.568
GS,2025-10-03,781.9676513671875,0.0,778.6064,787.4475,748.2388,10.568
GS,2025-10-06,788.6987915039062,0.8608,778.6672,787.7782,749.2395,10.5693
GS,2025-10-06,788.6987915039062,0.0,780.2609,788.1088,750.2402,10.5693
GS,2025-10-07,781.6410522460938,-0.8949,780.8463,788.2447,750.9824,10.9026
GS,2025-10-07,781.6410522460938,0.0,782.2986,788.3806,751.7247,10.9026
GS,2025-10-08,768.6343383789062,-1.664,781.8928,787.7963,752.3784,11.4463
GS,2025-10-08,768.6343383789062,0.0,779.988,787.212,753.0321,11.4463
GS,2025-10-09,772.04931640625,0.4443,778.5711,786.4085,753.6819,10.8383
GS,2025-10-09,772.04931640625,0.0,776.1926,785.6051,754.3317,10.8383
GS,2025-10-10,756.6075439453125,-2.0001,771.6081,784.2642,754.8646,12.1357
GS,2025-10-10,756.6075439453125,0.0,768.0319,782.9232,755.3975,12.1357
GS,2025-10-13,778.8001708984375,2.9332,767.6261,782.3036,756.1602,15.1019
GS,2025-10-13,778.8001708984375,0.0,769.0783,781.6839,756.923,15.1019
GS,2025-10-14,762.942626953125,-2.0362,768.2652,780.5106,757.5317,16.1231
GS,2025-10-14,762.942626953125,0.0,766.9643,779.3373,758.1405,16.1231
GS,2025-10-15,760.1412963867188,-0.3672,765.2631,778.5289,758.4541,15.4347
GS,2025-10-15,760.1412963867188,0.0,765.768,777.7205,758.7676,15.4347
GS,2025-10-16,750.4011840820312,-1.2814,764.8813,776.5106,758.9586,15.7572
GS,2025-10-16,750.4011840820312,0.0,760.8243,775.3007,759.1496,15.7572
GS,2025-10-17,743.1553955078125,-0.9656,755.7322,773.5935,759.2326,15.5528
GS,2025-10-17,743.1553955078125,0.0,752.9055,771.8863,759.3156,15.5528
GS,2025-10-20,755.5780639648438,1.6716,751.8534,770.5401,759.717,16.4545
GS,2025-10-20,755.5780639648438,0.0,751.2015,769.1939,760.1183,16.4545
GS,2025-10-21,751.2821044921875,-0.5686,749.9359,767.9609,760.4693,16.3268
GS,2025-10-21,751.2821044921875,0.0,750.0618,766.7279,760.8203,16.3268
GS,2025-10-22,737.0479125976562,-1.8947,748.1541,765.378,761.1179,16.7373
GS,2025-10-22,737.0479125976562,0.0,747.2817,764.0282,761.4155,16.7373
GS,2025-10-23,743.1653442382812,0.83,747.2831,763.0845,761.7888,16.8795
GS,2025-10-23,743.1653442382812,0.0,745.5098,762.1409,762.162,16.8795
GS,2025-10-24,775.9295654296875,4.4087,748.4172,761.9396,762.9511,21.0085
GS,2025-10-24,775.9295654296875,0.0,751.9382,761.7383,763.7401,21.0085
GS,2025-10-27,781.9775390625,0.7794,756.3233,761.5143,764.3126,20.9803
GS,2025-10-27,781.9775390625,0.0,762.7418,761.2902,764.8851,20.9803
GS,2025-10-28,784.0563354492188,0.2658,769.4573,761.3707,765.5146,20.8289
GS,2025-10-28,784.0563354492188,0.0,775.2989,761.4512,766.1441,20.8289
GS,2025-10-29,775.117919921875,-1.14,779.8635,761.6674,766.5631,20.5141
GS,2025-10-29,775.117919921875,0.0,779.7476,761.8835,766.9821,20.5141
GS,2025-10-30,782.1458740234375,0.9067,780.6356,762.22,767.4713,20.6375
GS,2025-10-30,782.1458740234375,0.0,780.6597,762.5566,767.9605,20.6375
GS,2025-10-31,781.3638916015625,-0.1,780.572,763.3818,768.4241,19.7101
GS,2025-10-31,781.3638916015625,0.0,780.1874,764.207,768.8877,19.7101
GS,2025-11-03,777.552978515625,-0.4877,779.2583,764.1654,769.3306,17.8668
GS,2025-11-03,777.552978515625,0.0,779.6062,764.1239,769.7735,17.8668
GS,2025-11-04,782.80908203125,0.676,780.7049,764.7861,770.4332,16.882
GS,2025-11-04,782.80908203125,0.0,780.7997,765.4483,771.0929,16.882
GS,2025-11-05,785.0462036132812,0.2858,781.214,766.2785,771.7806,16.834
GS,2025-11-05,785.0462036132812,0.0,781.7401,767.1086,772.4684,16.834
GS,2025-11-06,779.592041015625,-0.6948,781.4869,768.0817,772.8938,16.4942
GS,2025-11-06,779.592041015625,0.0,781.7782,769.0547,773.3192,16.4942
GS,2025-11-07,778.3646240234375,-0.1574,781.8942,770.2283,773.8486,16.1902
GS,2025-11-07,778.3646240234375,0.0,781.2593,771.402,774.3779,16.1902
GS,2025-11-10,789.114501953125,1.3811,782.16,772.5198,774.9867,15.9749
GS,2025-11-10,789.114501953125,0.0,782.7412,773.6377,775.5954,15.9749
GS,2025-11-11,802.0914916992188,1.6445,785.1763,775.3314,776.1057,16.3924
GS,2025-11-11,802.0914916992188,0.0,788.3905,777.025,776.6159,16.3924
GS,2025-11-12,830.4608154296875,3.5369,795.6574,780.1388,777.379,17.7928
GS,2025-11-12,830.4608154296875,0.0,803.0997,783.2525,778.1422,17.7928
GS,2025-11-13,797.3302612304688,-3.9894,805.8091,785.058,778.3707,21.8185
GS,2025-11-13,797.3302612304688,0.0,806.9828,786.8635,778.5991,21.8185
GS,2025-11-14,782.8882446289062,-1.8113,806.0933,787.0955,778.7184,18.73
GS,2025-11-14,782.8882446289062,0.0,803.35,787.3275,778.8378,18.73
GS,2025-11-17,767.6939697265625,-1.9408,798.4361,786.8513,778.7146,19.4384
GS,2025-11-17,767.6939697265625,0.0,789.4694,786.3752,778.5914,19.4384
GS,2025-11-18,768.4264526367188,0.0954,780.6073,785.8542,778.4899,19.4203
GS,2025-11-18,768.4264526367188,0.0,776.4782,785.3332,778.3884,19.4203
GS,2025-11-19,778.0181884765625,1.2482,773.7194,785.4299,778.2979,19.4993
GS,2025-11-19,778.0181884765625,0.0,773.0236,785.5266,778.2073,19.4993
GS,2025-11-20,765.852783203125,-1.5636,770.59,784.9835,777.8707,19.8344
GS,2025-11-20,765.852783203125,0.0,770.327,784.4404,777.534,19.8344
GS,2025-11-21,766.179443359375,0.0427,770.1106,783.9342,777.1934,19.8364
GS,2025-11-21,766.179443359375,0.0,769.7896,783.4281,776.8528,19.8364
GS,2025-11-24,782.6903076171875,2.155,771.8273,783.5993,776.6894,20.7943
GS,2025-11-24,782.6903076171875,0.0,772.4948,783.7706,776.5261,20.7943
GS,2025-11-25,794.1825561523438,1.4683,774.8039,784.1497,776.4821,21.1322
GS,2025-11-25,794.1825561523438,0.0,778.8511,784.5288,776.4381,21.1322
GS,2025-11-26,807.733642578125,1.7063,784.834,785.285,776.6975,21.6604
GS,2025-11-26,807.733642578125,0.0,790.7704,786.0413,776.9568,21.6604
GS,2025-11-28,817.6619262695312,1.2292,798.125,787.3103,777.3008,21.7614
GS,2025-11-28,817.6619262695312,0.0,803.1209,788.5793,777.6449,21.7614
GS,2025-12-01,802.6359252929688,-1.8377,805.9703,789.3883,777.7367,22.5118
GS,2025-12-01,802.6359252929688,0.0,807.1779,790.1974,777.8286,22.5118
GS,2025-12-02,810.9422607421875,1.0349,809.5722,790.925,777.995,22.3641
GS,2025-12-02,810.9422607421875,0.0,810.0306,791.6526,778.1614,22.3641
GS,2025-12-03,832.1904296875,2.6202,813.5244,792.6558,778.6494,23.1156
GS,2025-12-03,832.1904296875,0.0,815.5999,793.6591,779.1373,23.1156
GS,2025-12-04,833.4437866210938,0.1506,817.8544,793.7586,779.7585,20.7446
GS,2025-12-04,833.4437866210938,0.0,822.2556,793.858,780.3796,20.7446
GS,2025-12-05,850.086181640625,1.9968,829.0342,795.6165,781.253,17.7256
GS,2025-12-05,850.086181640625,0.0,834.6262,797.3751,782.1265,17.7256
GS,2025-12-08,862.1527099609375,1.4194,841.9419,800.0172,783.0174,16.9656
GS,2025-12-08,862.1527099609375,0.0,846.2223,802.6594,783.9084,16.9656
GS,2025-12-09,871.990966796875,1.1411,851.908,806.1359,784.8338,15.6883
GS,2025-12-09,871.990966796875,0.0,857.4148,809.6125,785.7593,15.6883
GS,2025-12-10,884.5846557617188,1.4442,864.7206,813.4844,786.9031,15.9234
GS,2025-12-10,884.5846557617188,0.0,869.649,817.3564,788.047,15.9234
GS,2025-12-11,906.2606201171876,2.4504,877.6739,821.6311,789.5761,16.7883
GS,2025-12-11,906.2606201171876,0.0,883.975,825.9059,791.1053,16.7883
GS,2025-12-12,883.3114013671875,-2.5323,886.9977,829.8212,792.3416,18.0202
GS,2025-12-12,883.3114013671875,0.0,888.6149,833.7365,793.5778,18.0202
GS,2025-12-15,884.932861328125,0.1836,890.4637,837.6949,795.0036,17.9949
GS,2025-12-15,884.932861328125,0.0,890.5135,841.6533,796.4295,17.9949
GS,2025-12-16,874.5474853515625,-1.1736,889.0796,844.7153,797.4933,17.9006
GS,2025-12-16,874.5474853515625,0.0,884.5492,847.7772,798.5572,17.9006
GS,2025-12-17,867.76318359375,-0.7757,879.0495,850.2298,799.7219,17.893
GS,2025-12-17,867.76318359375,0.0,876.8284,852.6825,800.8865,17.893
GS,2025-12-18,871.71240234375,0.4551,875.1714,854.8152,802.1262,17.4003
GS,2025-12-18,871.71240234375,0.0,873.2827,856.9478,803.3659,17.4003
GS,2025-12-19,888.8024291992188,1.9605,873.8355,859.3191,804.9037,17.8767
GS,2025-12-19,888.8024291992188,0.0,875.8719,861.6905,806.4415,17.8767
GS,2025-12-22,894.2935791015625,0.6178,878.6928,864.7457,808.1208,16.723
GS,2025-12-22,894.2935791015625,0.0,882.4829,867.801,809.8001,16.723
GS,2025-12-23,896.9893798828125,0.3014,886.658,870.6692,811.3713,16.6029
GS,2025-12-23,896.9893798828125,0.0,890.269,873.5375,812.9426,16.6029
GS,2025-12-24,906.0119018554688,1.0059,895.169,875.9982,814.6618,15.2849
GS,2025-12-24,906.0119018554688,0.0,897.6275,878.4589,816.381,15.2849
GS,2025-12-26,902.2914428710938,-0.4106,899.5545,880.7538,818.2171,15.4148
GS,2025-12-26,902.2914428710938,0.0,900.697,883.0487,820.0531,15.4148
GS,2025-12-29,887.50927734375,-1.6383,899.7278,884.2962,821.6569,15.4754
GS,2025-12-29,887.50927734375,0.0,898.3735,885.5436,823.2607,15.4754
GS,2025-12-30,879.7898559570312,-0.8698,895.9164,886.1315,824.4147,15.2623
GS,2025-12-30,879.7898559570312,0.0,892.1704,886.7194,825.5688,15.2623
GS,2025-12-31,874.3982543945312,-0.6128,887.6542,886.7997,826.5956,15.0396
GS,2025-12-31,874.3982543945312,0.0,883.6695,886.8799,827.6225,15.0396
GS,2026-01-02,909.5532836914062,4.0205,884.7069,887.7122,829.017,18.6011
GS,2026-01-02,909.5532836914062,0.0,887.856,888.5445,830.4114,18.6011
GS,2026-01-05,943.4747314453124,3.7295,895.8511,889.785,832.282,20.2979
GS,2026-01-05,943.4747314453124,0.0,904.9489,891.0254,834.1526,20.2979
GS,2026-01-06,950.4678955078124,0.7412,915.0458,893.264,836.0229,18.7049
GS,2026-01-06,950.4678955078124,0.0,925.9129,895.5025,837.8931,18.7049
GS,2026-01-07,936.0935668945312,-1.5123,934.7265,897.2079,839.6123,19.3913
GS,2026-01-07,936.0935668945312,0.0,938.518,898.9132,841.3316,19.3913
GS,2026-01-08,929.9359741210938,-0.6578,941.4298,900.7595,843.0247,19.1309
GS,2026-01-08,929.9359741210938,0.0,939.4957,902.6058,844.7178,19.1309
GS,2026-01-09,934.064208984375,0.4439,938.1513,904.8158,846.3985,18.9091
GS,2026-01-09,934.064208984375,0.0,935.8079,907.0259,848.0791,18.9091
GS,2026-01-12,944.5789184570312,1.1257,934.9666,909.4548,849.8517,19.0708
GS,2026-01-12,944.5789184570312,0.0,936.1788,911.8836,851.6242,19.0708
GS,2026-01-13,933.2386474609376,-1.2006,935.771,913.3649,853.3314,18.8421
GS,2026-01-13,933.2386474609376,0.0,936.2428,914.8461,855.0386,18.8421
GS,2026-01-14,927.7872924804688,-0.5841,935.9358,915.9625,856.6989,18.9154
GS,2026-01-14,927.7872924804688,0.0,935.0391,917.079,858.3591,18.9154
GS,2026-01-15,970.7511596679688,4.6308,940.2801,919.5377,860.3773,22.9822
GS,2026-01-15,970.7511596679688,0.0,944.019,921.9964,862.3955,22.9822
GS,2026-01-16,956.9637451171876,-1.4203,945.7883,923.6948,864.1163,23.3828
GS,2026-01-16,956.9637451171876,0.0,949.1776,925.3932,865.8371,23.3828
GS,2026-01-20,938.4312744140624,-1.9366,949.9194,926.5979,867.0368,24.1313
GS,2026-01-20,938.4312744140624,0.0,951.44,927.8025,868.2364,24.1313
GS,2026-01-21,948.0208129882812,1.0219,954.3305,929.8196,869.9108,23.6529
GS,2026-01-21,948.0208129882812,0.0,951.0833,931.8366,871.5851,23.6529
GS,2026-01-22,949.6522216796876,0.1721,948.0691,934.1654,873.438,23.4233
GS,2026-01-22,949.6522216796876,0.0,947.0246,936.4941,875.291,23.4233
GS,2026-01-23,914.0695190429688,-3.7469,940.8969,937.8165,876.9174,26.0575
GS,2026-01-23,914.0695190429688,0.0,937.4166,939.1389,878.5438,26.0575
GS,2026-01-26,926.9815063476562,1.4126,935.7809,939.7198,880.3055,23.6895
GS,2026-01-26,926.9815063476562,0.0,932.7753,940.3008,882.0672,23.6895
GS,2026-01-27,924.8527221679688,-0.2296,929.4656,939.68,883.6987,21.0079
GS,2026-01-27,924.8527221679688,0.0,925.9228,939.0593,885.3302,21.0079
GS,2026-01-28,931.9056396484376,0.7626,923.3876,938.4406,887.1752,21.0151
GS,2026-01-28,931.9056396484376,0.0,925.9356,937.8218,889.0203,21.0151
GS,2026-01-29,935.1983032226562,0.3533,928.954,937.792,890.8983,20.5838
GS,2026-01-29,935.1983032226562,0.0,930.1278,937.7621,892.7762,20.5838
GS,2026-01-30,930.512939453125,-0.501,930.6323,937.7814,894.4187,20.545
GS,2026-01-30,930.512939453125,0.0,931.4409,937.8006,896.0612,20.545
GS,2026-02-02,941.3757934570312,1.1674,933.8014,938.0443,897.6967,20.7833
GS,2026-02-02,941.3757934570312,0.0,935.1542,938.288,899.3321,20.7833
GS,2026-02-03,934.07421875,-0.7756,935.464,937.9379,900.7359,20.6457
GS,2026-02-03,934.07421875,0.0,935.3035,937.5877,902.1397,20.6457
GS,2026-02-04,908.5186767578124,-2.7359,931.4921,936.7637,903.1492,21.8473
GS,2026-02-04,908.5186767578124,0.0,928.35,935.9397,904.1588,21.8473
GS,2026-02-05,885.7484741210938,-2.5063,921.9551,934.5384,905.0822,22.9166
GS,2026-02-05,885.7484741210938,0.0,914.0084,933.1371,906.0057,22.9166
GS,2026-02-06,923.8878173828124,4.3059,911.5101,931.575,907.2607,22.3404
GS,2026-02-06,923.8878173828124,0.0,910.0549,930.0129,908.5156,22.3404
GS,2026-02-09,938.679931640625,1.6011,910.7128,929.4035,909.6988,22.5687
GS,2026-02-09,938.679931640625,0.0,915.0216,928.794,910.882,22.5687
GS,2026-02-10,944.0218505859376,0.5691,920.0935,928.9803,912.1107,21.9118
GS,2026-02-10,944.0218505859376,0.0,928.4182,929.1667,913.3393,21.9118
GS,2026-02-11,939.6448974609376,-0.4636,936.1177,928.8875,914.3344,21.7492
GS,2026-02-11,939.6448974609376,0.0,938.3687,928.6083,915.3295,21.7492
GS,2026-02-12,899.8145141601562,-4.2389,934.9297,926.947,915.748,24.934
GS,2026-02-12,899.8145141601562,0.0,929.3775,925.2858,916.1664,24.934
GS,2026-02-13,900.4014282226562,0.0652,923.9091,924.8302,916.4821,22.5085
GS,2026-02-13,900.4014282226562,0.0,917.6776,924.3746,916.7978,22.5085
GS,2026-02-17,911.2443237304688,1.2042,912.9951,923.85,917.094,22.3995
GS,2026-02-17,911.2443237304688,0.0,908.9379,923.3254,917.3902,22.3995
GS,2026-02-18,928.8417358398438,1.9311,907.3946,923.4584,917.6411,23.1108
GS,2026-02-18,928.8417358398438,0.0,911.5414,923.5914,917.892,23.1108
GS,2026-02-19,911.8511962890624,-1.8292,913.2609,922.9229,918.2091,23.6071
GS,2026-02-19,911.8511962890624,0.0,914.8966,922.2544,918.5263,23.6071
GS,2026-02-20,917.411865234375,0.6098,917.3266,921.6615,918.8871,23.658
GS,2026-02-20,917.411865234375,0.0,918.2077,921.0686,919.248,23.658
GS,2026-02-23,887.6386108398438,-3.2454,914.8355,919.6395,919.3935,25.3835
GS,2026-02-23,887.6386108398438,0.0,908.9493,918.2104,919.5389,25.3835
GS,2026-02-24,897.5464477539062,1.1162,904.4785,916.7494,919.8698,25.3609
GS,2026-02-24,897.5464477539062,0.0,902.435,915.2884,920.2008,25.3609
GS,2026-02-25,916.556396484375,2.118,903.1072,914.7045,920.699,26.1126
GS,2026-02-25,916.556396484375,0.0,902.985,914.1205,921.1973,26.1126
GS,2026-02-26,924.136474609375,0.827,903.9456,914.6411,921.5899,24.9436
GS,2026-02-26,924.136474609375,0.0,909.1596,915.1617,921.9825,24.9436
GS,2026-02-27,855.0700073242188,-7.4736,904.5069,914.1391,921.5467,32.4307
GS,2026-02-27,855.0700073242188,0.0,898.4389,913.1165,921.1109,32.4307
GS,2026-03-02,861.7000122070312,0.7754,893.318,911.0436,920.7188,29.771
GS,2026-03-02,861.7000122070312,0.0,885.4813,908.9706,920.3267,29.771
GS,2026-03-03,862.5800170898438,0.1021,877.7704,906.434,919.8441,29.2898
GS,2026-03-03,862.5800170898438,0.0,868.9766,903.8973,919.3615,29.2898
GS,2026-03-04,867.25,0.5414,860.85,901.3383,918.9722,29.283
GS,2026-03-04,867.25,0.0,862.59,898.7792,918.5828,29.283
GS,2026-03-05,835.4600219726562,-3.6656,859.7886,895.3064,918.0045,30.8975
GS,2026-03-05,835.4600219726562,0.0,856.04,891.8335,917.4262,30.8975
GS,2026-03-06,821.4199829101562,-1.6805,850.2857,889.2204,916.7776,28.9431
GS,2026-03-06,821.4199829101562,0.0,844.4057,886.6072,916.1291,28.9431
GS,2026-03-09,832.030029296875,1.2917,840.0414,884.3282,915.6583,29.2889
GS,2026-03-09,832.030029296875,0.0,835.01,882.0491,915.1875,29.2889
GS,2026-03-10,833.8099975585938,0.2139,830.2329,879.468,914.3459,29.0021
GS,2026-03-10,833.8099975585938,0.0,829.9971,876.8869,913.5044,29.0021
GS,2026-03-11,823.760009765625,-1.2053,828.3257,873.3841,912.1742,28.3423
GS,2026-03-11,823.760009765625,0.0,828.66,869.8814,910.844,28.3423
GS,2026-03-12,787.52001953125,-4.3993,823.8172,865.737,909.0335,30.3867
GS,2026-03-12,787.52001953125,0.0,817.4586,861.5927,907.223,30.3867
GS,2026-03-13,782.2100219726562,-0.6743,810.3414,857.0859,905.5131,30.2179
GS,2026-03-13,784.010009765625,0.2301,803.2272,852.6392,903.8233,30.2591
GS,2026-03-16,794.77001953125,1.3724,797.65,849.5436,902.3215,29.5762
GS,2026-03-17,807.0399780273438,1.5438,795.2614,846.857,900.956,30.0694
GS,2026-03-18,805.47998046875,-0.1933,792.65,843.7881,899.5273,29.7719
GS,2026-03-19,796.719970703125,-1.0876,793.9643,840.4272,898.0012,29.83
BAC,2024-03-14,34.06352233886719,-1.081,34.0635,34.0635,34.0635,
BAC,2024-03-15,33.796287536621094,-0.7845,33.9299,33.9299,33.9299,3.3282
BAC,2024-03-18,34.36894226074219,1.6944,34.0763,34.0763,34.0763,24.193
BAC,2024-03-19,34.388031005859375,0.0555,34.1542,34.1542,34.1542,19.7737
BAC,2024-03-19,34.38803482055664,0.0,34.201,34.201,34.201,17.1257
BAC,2024-03-20,35.075225830078125,1.9983,34.3467,34.3467,34.3467,20.1556
BAC,2024-03-20,35.07521438598633,-0.0,34.4508,34.4508,34.4508,18.4956
BAC,2024-03-21,35.80059051513672,2.0681,34.6989,34.6195,34.6195,19.8791
BAC,2024-03-21,35.80058288574219,-0.0,34.9852,34.7507,34.7507,18.7779
BAC,2024-03-22,35.361549377441406,-1.2263,35.127,34.8118,34.8118,19.5784
BAC,2024-03-22,35.361549377441406,0.0,35.2661,34.8618,34.8618,18.6195
BAC,2024-03-25,35.180206298828125,-0.5128,35.3793,34.8883,34.8883,18.0918
BAC,2024-03-25,35.180213928222656,0.0,35.3943,34.9108,34.9108,17.3406
BAC,2024-03-26,35.39973068237305,0.624,35.4406,34.9457,34.9457,16.7712
BAC,2024-03-26,35.39972686767578,-0.0,35.3834,34.976,34.976,16.1824
BAC,2024-03-27,36.086910247802734,1.9412,35.4243,35.0454,35.0454,17.1104
BAC,2024-03-27,36.0869140625,0.0,35.5279,35.1067,35.1067,16.6069
BAC,2024-03-28,36.19190216064453,0.2909,35.6465,35.167,35.167,16.1111
BAC,2024-03-28,36.19190216064453,0.0,35.791,35.2209,35.2209,15.6907
BAC,2024-04-01,35.81013488769531,-1.0548,35.881,35.2504,35.2504,15.9764
BAC,2024-04-01,35.81013870239258,0.0,35.9397,35.277,35.277,15.5874
BAC,2024-04-02,35.60015869140625,-0.5864,35.9683,35.2917,35.2917,15.4377
BAC,2024-04-02,35.600154876708984,-0.0,35.8988,35.3051,35.3051,15.0915
BAC,2024-04-03,35.7337760925293,0.3753,35.8483,35.323,35.323,14.778
BAC,2024-04-03,35.73377227783203,-0.0,35.7829,35.3394,35.3394,14.4756
BAC,2024-04-04,35.23747253417969,-1.3889,35.6465,35.3355,35.3355,14.9725
BAC,2024-04-04,35.23748016357422,0.0,35.5647,35.3319,35.3319,14.6845
BAC,2024-04-05,35.4188117980957,0.5146,35.5088,35.335,35.335,14.4664
BAC,2024-04-05,35.41881561279297,0.0,35.4829,35.3379,35.3379,14.209
BAC,2024-04-08,35.791046142578125,1.0509,35.5102,35.353,35.353,14.2308
BAC,2024-04-08,35.79104232788086,-0.0,35.5183,35.4105,35.3671,13.767
BAC,2024-04-09,36.010562896728516,0.6133,35.5579,35.4844,35.3872,13.5199
BAC,2024-04-09,36.010555267333984,-0.0,35.6683,35.5391,35.4061,12.7807
BAC,2024-04-10,34.97978210449219,-2.8624,35.6315,35.5588,35.3936,15.4952
BAC,2024-04-10,34.97978210449219,0.0,35.5688,35.5785,35.3817,15.4952
BAC,2024-04-11,34.69344711303711,-0.8186,35.4652,35.5658,35.3626,14.5581
BAC,2024-04-11,34.69344711303711,0.0,35.3084,35.5531,35.3445,14.5581
BAC,2024-04-12,34.15896987915039,-1.5406,35.0752,35.4984,35.3133,13.7693
BAC,2024-04-12,34.15896987915039,0.0,34.8107,35.4436,35.2837,13.7693
BAC,2024-04-15,34.311683654785156,0.4471,34.568,35.4086,35.2594,13.4867
BAC,2024-04-15,34.311676025390625,-0.0,34.4726,35.3736,35.2363,13.4867
BAC,2024-04-16,33.09955596923828,-3.5327,34.204,35.3043,35.1854,16.7429
BAC,2024-04-16,33.09955978393555,0.0,33.9763,35.2349,35.1369,16.7429
BAC,2024-04-17,33.62449264526367,1.5859,33.8236,35.1758,35.1026,17.3733
BAC,2024-04-17,33.624488830566406,-0.0,33.7472,35.1166,35.0697,17.3733
BAC,2024-04-18,34.13988494873047,1.5328,33.7445,35.0517,35.0495,16.9788
BAC,2024-04-18,34.1398811340332,-0.0,33.7199,34.9868,35.0301,16.9788
BAC,2024-04-19,35.28519821166992,3.3548,33.859,34.9566,35.0355,19.8031
BAC,2024-04-19,35.28519821166992,0.0,34.1712,34.9263,35.0406,19.8031
BAC,2024-04-22,36.010562896728516,2.0557,34.5871,34.933,35.06,20.5079
BAC,2024-04-22,36.010555267333984,-0.0,34.928,34.9397,35.0786,20.5079
BAC,2024-04-23,36.621395111083984,1.6963,35.3561,34.9737,35.1083,20.9767
BAC,2024-04-23,36.621395111083984,0.0,35.7106,35.0078,35.1368,20.9767
BAC,2024-04-24,36.573673248291016,-0.1303,36.0583,35.0358,35.1634,20.9708
BAC,2024-04-24,36.57367706298828,0.0,36.2424,35.0638,35.1891,20.9708
BAC,2024-04-25,36.18235778808594,-1.0699,36.3705,35.0953,35.2068,20.7955
BAC,2024-04-25,36.18235778808594,0.0,36.3951,35.1268,35.2239,20.7955
BAC,2024-04-26,36.10600662231445,-0.211,36.4087,35.1497,35.2391,20.7751
BAC,2024-04-26,36.10600280761719,-0.0,36.3351,35.1726,35.2538,20.7751
BAC,2024-04-29,35.83876037597656,-0.7402,36.2233,35.1742,35.2636,20.6904
BAC,2024-04-29,35.83876419067383,0.0,36.1183,35.1758,35.273,20.6904
BAC,2024-04-30,35.323368072509766,-1.4381,35.9397,35.1528,35.2738,21.0245
BAC,2024-04-30,35.32337188720703,0.0,35.8169,35.1299,35.2746,21.0245
BAC,2024-05-01,35.266109466552734,-0.1621,35.6861,35.1395,35.2745,19.276
BAC,2024-05-01,35.266109466552734,0.0,35.5661,35.149,35.2743,19.276
BAC,2024-05-02,35.19929885864258,-0.1894,35.4365,35.1659,35.2732,19.1197
BAC,2024-05-02,35.199302673339844,0.0,35.3452,35.1828,35.2721,19.1197
BAC,2024-05-03,35.55243682861328,1.0032,35.3043,35.2292,35.2762,18.6913
BAC,2024-05-03,35.552433013916016,-0.0,35.337,35.2757,35.2802,18.6913
BAC,2024-05-06,35.97238540649414,1.1812,35.4297,35.331,35.2901,18.9158
BAC,2024-05-06,35.972381591796875,-0.0,35.5306,35.3864,35.2997,18.9158
BAC,2024-05-07,36.11554718017578,0.398,35.652,35.4869,35.311,15.3304
BAC,2024-05-07,36.11555099487305,0.0,35.7829,35.5874,35.3221,15.3304
BAC,2024-05-08,35.99147033691406,-0.3436,35.896,35.6663,35.3311,14.9341
BAC,2024-05-08,35.99147415161133,0.0,35.9587,35.7452,35.3399,14.9341
BAC,2024-05-09,36.53549575805664,1.5115,36.0992,35.8251,35.3556,14.918
BAC,2024-05-09,36.53549575805664,0.0,36.1796,35.9049,35.371,14.918
BAC,2024-05-10,36.697750091552734,0.4441,36.2833,35.952,35.388,11.6478
BAC,2024-05-10,36.697750091552734,0.0,36.3664,35.9991,35.4046,11.6478
BAC,2024-05-13,36.46868896484375,-0.6242,36.4169,36.0144,35.4179,10.3186
BAC,2024-05-13,36.46868515014648,-0.0,36.485,36.0296,35.4308,10.3186
BAC,2024-05-14,36.73592758178711,0.7328,36.5914,36.0335,35.4468,9.3062
BAC,2024-05-14,36.73592758178711,0.0,36.62,36.0373,35.4623,9.3062
BAC,2024-05-15,37.13678359985352,1.0912,36.7059,36.0561,35.4822,9.8039
BAC,2024-05-15,37.13678741455078,0.0,36.7687,36.0748,35.5017,9.8039
BAC,2024-05-16,37.43266296386719,0.7967,36.8736,36.1165,35.5241,9.4321
BAC,2024-05-16,37.432655334472656,-0.0,37.0113,36.1582,35.5461,9.4321
BAC,2024-05-17,37.49946594238281,0.1785,37.1586,36.2046,35.5683,9.3825
BAC,2024-05-17,37.49946594238281,0.0,37.2677,36.2511,35.59,9.3825
BAC,2024-05-20,37.05089569091797,-1.1962,37.3127,36.2915,35.6062,9.8315
BAC,2024-05-20,37.05088806152344,-0.0,37.3004,36.3319,35.6394,9.8315
BAC,2024-05-21,37.84306335449219,2.1381,37.4013,36.4159,35.6844,10.3778
BAC,2024-05-21,37.84305953979492,-0.0,37.4599,36.4999,35.723,10.3778
BAC,2024-05-22,37.94804382324219,0.2774,37.5336,36.5893,35.7625,10.3107
BAC,2024-05-22,37.94805145263672,0.0,37.5976,36.6787,35.8021,10.3107
BAC,2024-05-23,37.38493728637695,-1.4839,37.5813,36.7515,35.8277,11.4104
BAC,2024-05-23,37.38493728637695,0.0,37.629,36.8244,35.8534,11.4104
BAC,2024-05-24,37.89078521728515,1.3531,37.749,36.9023,35.8766,11.6657
BAC,2024-05-24,37.89078903198242,0.0,37.7558,36.9803,35.8998,11.6657
BAC,2024-05-28,37.528106689453125,-0.9572,37.7108,37.0321,35.9239,11.7727
BAC,2024-05-28,37.52810287475586,-0.0,37.6508,37.084,35.948,11.7727
BAC,2024-05-29,36.955448150634766,-1.5259,37.509,37.112,35.9677,12.6961
BAC,2024-05-29,36.9554443359375,-0.0,37.4477,37.14,35.9874,12.6961
